88,Sulawesi Selatan,Pare-Pare,http://tides.big.go.id:8888/kacrut/0040PRPR02/0040PRPR02.html,http://tides.big.go.id:8888/kacrut/0040PRPR02/temp.csv
89,Sulawesi Selatan,Palopo,http://tides.big.go.id:8888/kacrut/0011PLPO02/0011PLPO02.html,http://tides.big.go.id:8888/kacrut/0011PLPO02/temp.csv
90,Sulawesi Tenggara,Kolaka,http://tides.big.go.id:8888/kacrut/0149KOLA02/0149KOLA02.html,http://tides.big.go.id:8888/kacrut/0149KOLA02/temp.csv
91,Sulawesi Tenggara,Kendari,http://tides.big.go.id:8888/kacrut/0044KDRI02/0044KDRI02.html,http://tides.big.go.id:8888/kacrut/0044KDRI02/temp.csv
92,Sulawesi Tenggara,BauBau,http://tides.big.go.id:8888/kacrut/0055BBAU02/0055BBAU02.html,http://tides.big.go.id:8888/kacrut/0055BBAU02/temp.csv
93,Nusa Tenggara Timur,Waikelo,http://tides.big.go.id:8888/kacrut/0094WAIK03/0094WAIK03.html,http://tides.big.go.id:8888/kacrut/0094WAIK03/temp.csv
94,Nusa Tenggara Timur,Waingapu,http://tides.big.go.id:8888/kacrut/0045WGPO02/0045WGPO02.html,http://tides.big.go.id:8888/kacrut/0045WGPO02/temp.csv
95,Nusa Tenggara Timur,Reo,http://tides.big.go.id:8888/kacrut/0122PREO02/0122PREO02.html,http://tides.big.go.id:8888/kacrut/0122PREO02/temp.csv
96,Nusa Tenggara Timur,Ende,http://tides.big.go.id:8888/kacrut/0023ENDE02/0023ENDE02.html,http://tides.big.go.id:8888/kacrut/0023ENDE02/temp.csv
97,Nusa Tenggara Timur,Maumere,http://tides.big.go.id:8888/kacrut/0054MMRE02/0054MMRE02.html,http://tides.big.go.id:8888/kacrut/0054MMRE02/temp.csv
98,Nusa Tenggara Timur,Rote,http://tides.big.go.id:8888/kacrut/0074ROTE02/0074ROTE02.html,http://tides.big.go.id:8888/kacrut/0074ROTE02/temp.csv
99,Nusa Tenggara Timur,Kupang,http://tides.big.go.id:8888/kacrut/0012KPNG02/0012KPNG02.html,http://tides.big.go.id:8888/kacrut/0012KPNG02/temp.csv
100,Nusa Tenggara Timur,Alor,http://tides.big.go.id:8888/kacrut/0078ALOR02/0078ALOR02.html,http://tides.big.go.id:8888/kacrut/0078ALOR02/temp.csv
101,Nusa Tenggara Timur,Larantuka,http://tides.big.go.id:8888/kacrut/0161LRTK02/0161LRTK02.html,http://tides.big.go.id:8888/kacrut/0161LRTK02/temp.csv
102,Nusa Tenggara Barat,Lembar,http://tides.big.go.id:8888/kacrut/0016LMBR02/0016LMBR02.html,http://tides.big.go.id:8888/kacrut/0016LMBR02/temp.csv
103,Nusa Tenggara Barat,Tanjung Luar,http://tides.big.go.id:8888/kacrut/0132TJLR02/0132TJLR02.html,http://tides.big.go.id:8888/kacrut/0132TJLR02/temp.csv
104,Nusa Tenggara Barat,Carik,http://tides.big.go.id:8888/kacrut/0145CRIK02/0145CRIK02.html,http://tides.big.go.id:8888/kacrut/0145CRIK02/temp.csv
105,Nusa Tenggara Barat,Badas,http://tides.big.go.id:8888/kacrut/0043BDAS02/0043BDAS02.html,http://tides.big.go.id:8888/kacrut/0043BDAS02/temp.csv
106,Nusa Tenggara Barat,Sape,http://tides.big.go.id:8888/kacrut/0125SAPE02/0125SAPE02.html,http://tides.big.go.id:8888/kacrut/0125SAPE02/temp.csv
107,Bali,Benoa,http://tides.big.go.id:8888/kacrut/0162BNOA02/0162BNOA02.html,http://tides.big.go.id:8888/kacrut/0162BNOA02/temp.csv
108,Bali,Celukan Bawang,http://tides.big.go.id:8888/kacrut/0041CLBW02/0041CLBW02.html,http://tides.big.go.id:8888/kacrut/0041CLBW02/temp.csv
109,Bali,Jembrana,http://tides.big.go.id:8888/kacrut/0066JBRN02/0066JBRN02.html,http://tides.big.go.id:8888/kacrut/0066JBRN02/temp.csv
110,Bali,Nusa Penida,http://tides.big.go.id:8888/kacrut/0082NUSA02/0082NUSA02.html,http://tides.big.go.id:8888/kacrut/0082NUSA02/temp.csv
